site_id,x,y,species,count
239,23.75,-32.75001426,Junonia oenone oenone,0
239,23.75,-32.75001426,Leptotes pirithous,0
239,23.75,-32.75001426,Mesocelis monticola,25
239,23.75,-32.75001426,Mylothris agathina agathina,0
239,23.75,-32.75001426,Nudaurelia cytherea,0
239,23.75,-32.75001426,Papilio demodocus demodocus,0
239,23.75,-32.75001426,Pieris brassicae,27
239,23.75,-32.75001426,Precis archesia archesia,11
239,23.75,-32.75001426,Protogoniomorpha parhassus,0
239,23.75,-32.75001426,Rhodogastria amasis,0
239,23.75,-32.75001426,Rubraea petraea,0
239,23.75,-32.75001426,Telchinia encedon encedon,11
239,23.75,-32.75001426,Telchinia esebria,0
239,23.75,-32.75001426,Telchinia serena,10
239,23.75,-32.75001426,Utetheisa pulchella,0
239,23.75,-32.75001426,Vanessa cardui,0
240,24.25,-32.75001426,Acraea horta,0
240,24.25,-32.75001426,Amata cerbera,0
240,24.25,-32.75001426,Bicyclus safitza safitza,6
240,24.25,-32.75001426,Cacyreus lingeus,0
240,24.25,-32.75001426,Charaxes wakefieldi,0
240,24.25,-32.75001426,Danaus chrysippus orientis,0
240,24.25,-32.75001426,Dira clytus clytus,0
240,24.25,-32.75001426,Eutricha capensis,12
240,24.25,-32.75001426,Hypolimnas misippus,0
240,24.25,-32.75001426,Junonia elgiva,2
240,24.25,-32.75001426,Junonia natalica natalica,0
240,24.25,-32.75001426,Junonia oenone oenone,0
240,24.25,-32.75001426,Leptotes pirithous,0
240,24.25,-32.75001426,Mesocelis monticola,16
240,24.25,-32.75001426,Mylothris agathina agathina,0
240,24.25,-32.75001426,Nudaurelia cytherea,0
240,24.25,-32.75001426,Papilio demodocus demodocus,0
240,24.25,-32.75001426,Pieris brassicae,25
240,24.25,-32.75001426,Precis archesia archesia,0
240,24.25,-32.75001426,Protogoniomorpha parhassus,0
240,24.25,-32.75001426,Rhodogastria amasis,0
240,24.25,-32.75001426,Rubraea petraea,21
240,24.25,-32.75001426,Telchinia encedon encedon,0
240,24.25,-32.75001426,Telchinia esebria,0
240,24.25,-32.75001426,Telchinia serena,0
240,24.25,-32.75001426,Utetheisa pulchella,15
240,24.25,-32.75001426,Vanessa cardui,0
241,24.75,-32.75001426,Acraea horta,0
241,24.75,-32.75001426,Amata cerbera,0
241,24.75,-32.75001426,Bicyclus safitza safitza,0
241,24.75,-32.75001426,Cacyreus lingeus,0
241,24.75,-32.75001426,Charaxes wakefieldi,8
241,24.75,-32.75001426,Danaus chrysippus orientis,0
241,24.75,-32.75001426,Dira clytus clytus,0
241,24.75,-32.75001426,Eutricha capensis,0
241,24.75,-32.75001426,Hypolimnas misippus,0
241,24.75,-32.75001426,Junonia elgiva,3
241,24.75,-32.75001426,Junonia natalica natalica,0
241,24.75,-32.75001426,Junonia oenone oenone,0
241,24.75,-32.75001426,Leptotes pirithous,0
241,24.75,-32.75001426,Mesocelis monticola,0
241,24.75,-32.75001426,Mylothris agathina agathina,8
241,24.75,-32.75001426,Nudaurelia cytherea,0
241,24.75,-32.75001426,Papilio demodocus demodocus,0
241,24.75,-32.75001426,Pieris brassicae,6
241,24.75,-32.75001426,Precis archesia archesia,0
241,24.75,-32.75001426,Protogoniomorpha parhassus,12
241,24.75,-32.75001426,Rhodogastria amasis,0
241,24.75,-32.75001426,Rubraea petraea,0
241,24.75,-32.75001426,Telchinia encedon encedon,0
241,24.75,-32.75001426,Telchinia esebria,0
241,24.75,-32.75001426,Telchinia serena,9
241,24.75,-32.75001426,Utetheisa pulchella,0
241,24.75,-32.75001426,Vanessa cardui,0
242,25.25,-32.75001426,Acraea horta,0
242,25.25,-32.75001426,Amata cerbera,0
242,25.25,-32.75001426,Bicyclus safitza safitza,0
242,25.25,-32.75001426,Cacyreus lingeus,0
242,25.25,-32.75001426,Charaxes wakefieldi,0
242,25.25,-32.75001426,Danaus chrysippus orientis,0
242,25.25,-32.75001426,Dira clytus clytus,6
242,25.25,-32.75001426,Eutricha capensis,0
242,25.25,-32.75001426,Hypolimnas misippus,3
242,25.25,-32.75001426,Junonia elgiva,0
242,25.25,-32.75001426,Junonia natalica natalica,7
242,25.25,-32.75001426,Junonia oenone oenone,0
242,25.25,-32.75001426,Leptotes pirithous,40
242,25.25,-32.75001426,Mesocelis monticola,0
242,25.25,-32.75001426,Mylothris agathina agathina,0
242,25.25,-32.75001426,Nudaurelia cytherea,0
242,25.25,-32.75001426,Papilio demodocus demodocus,0
242,25.25,-32.75001426,Pieris brassicae,0
242,25.25,-32.75001426,Precis archesia archesia,0
242,25.25,-32.75001426,Protogoniomorpha parhassus,0
242,25.25,-32.75001426,Rhodogastria amasis,0
242,25.25,-32.75001426,Rubraea petraea,17
242,25.25,-32.75001426,Telchinia encedon encedon,0
242,25.25,-32.75001426,Telchinia esebria,11
242,25.25,-32.75001426,Telchinia serena,0
242,25.25,-32.75001426,Utetheisa pulchella,0
242,25.25,-32.75001426,Vanessa cardui,0
243,25.75,-32.75001426,Acraea horta,0
243,25.75,-32.75001426,Amata cerbera,5
243,25.75,-32.75001426,Bicyclus safitza safitza,0
243,25.75,-32.75001426,Cacyreus lingeus,0
243,25.75,-32.75001426,Charaxes wakefieldi,0
243,25.75,-32.75001426,Danaus chrysippus orientis,0
243,25.75,-32.75001426,Dira clytus clytus,9
243,25.75,-32.75001426,Eutricha capensis,0
243,25.75,-32.75001426,Hypolimnas misippus,4
243,25.75,-32.75001426,Junonia elgiva,12
243,25.75,-32.75001426,Junonia natalica natalica,0
243,25.75,-32.75001426,Junonia oenone oenone,0
243,25.75,-32.75001426,Leptotes pirithous,0
243,25.75,-32.75001426,Mesocelis monticola,0
243,25.75,-32.75001426,Mylothris agathina agathina,0
243,25.75,-32.75001426,Nudaurelia cytherea,8
243,25.75,-32.75001426,Papilio demodocus demodocus,0
243,25.75,-32.75001426,Pieris brassicae,6
243,25.75,-32.75001426,Precis archesia archesia,0
243,25.75,-32.75001426,Protogoniomorpha parhassus,0
243,25.75,-32.75001426,Rhodogastria amasis,0
243,25.75,-32.75001426,Rubraea petraea,0
243,25.75,-32.75001426,Telchinia encedon encedon,0
243,25.75,-32.75001426,Telchinia esebria,13
243,25.75,-32.75001426,Telchinia serena,0
243,25.75,-32.75001426,Utetheisa pulchella,0
243,25.75,-32.75001426,Vanessa cardui,12
244,26.25,-32.75001426,Acraea horta,0
244,26.25,-32.75001426,Amata cerbera,0
244,26.25,-32.75001426,Bicyclus safitza safitza,0
244,26.25,-32.75001426,Cacyreus lingeus,0
244,26.25,-32.75001426,Charaxes wakefieldi,4
244,26.25,-32.75001426,Danaus chrysippus orientis,15
244,26.25,-32.75001426,Dira clytus clytus,0
244,26.25,-32.75001426,Eutricha capensis,0
244,26.25,-32.75001426,Hypolimnas misippus,0
244,26.25,-32.75001426,Junonia elgiva,12
244,26.25,-32.75001426,Junonia natalica natalica,10
244,26.25,-32.75001426,Junonia oenone oenone,0
244,26.25,-32.75001426,Leptotes pirithous,0
244,26.25,-32.75001426,Mesocelis monticola,0
244,26.25,-32.75001426,Mylothris agathina agathina,7
244,26.25,-32.75001426,Nudaurelia cytherea,0
244,26.25,-32.75001426,Papilio demodocus demodocus,0
244,26.25,-32.75001426,Pieris brassicae,0
244,26.25,-32.75001426,Precis archesia archesia,0
244,26.25,-32.75001426,Protogoniomorpha parhassus,0
244,26.25,-32.75001426,Rhodogastria amasis,0
244,26.25,-32.75001426,Rubraea petraea,9
244,26.25,-32.75001426,Telchinia encedon encedon,0
244,26.25,-32.75001426,Telchinia esebria,0
244,26.25,-32.75001426,Telchinia serena,4
244,26.25,-32.75001426,Utetheisa pulchella,0
244,26.25,-32.75001426,Vanessa cardui,0
245,26.75,-32.75001426,Acraea horta,0
245,26.75,-32.75001426,Amata cerbera,0
245,26.75,-32.75001426,Bicyclus safitza safitza,0
245,26.75,-32.75001426,Cacyreus lingeus,0
245,26.75,-32.75001426,Charaxes wakefieldi,0
245,26.75,-32.75001426,Danaus chrysippus orientis,0
245,26.75,-32.75001426,Dira clytus clytus,0
245,26.75,-32.75001426,Eutricha capensis,0
245,26.75,-32.75001426,Hypolimnas misippus,0
245,26.75,-32.75001426,Junonia elgiva,0
245,26.75,-32.75001426,Junonia natalica natalica,0
245,26.75,-32.75001426,Junonia oenone oenone,0
245,26.75,-32.75001426,Leptotes pirithous,0
245,26.75,-32.75001426,Mesocelis monticola,10
245,26.75,-32.75001426,Mylothris agathina agathina,0
245,26.75,-32.75001426,Nudaurelia cytherea,0
245,26.75,-32.75001426,Papilio demodocus demodocus,0
245,26.75,-32.75001426,Pieris brassicae,7
245,26.75,-32.75001426,Precis archesia archesia,0
245,26.75,-32.75001426,Protogoniomorpha parhassus,0
245,26.75,-32.75001426,Rhodogastria amasis,0
245,26.75,-32.75001426,Rubraea petraea,0
245,26.75,-32.75001426,Telchinia encedon encedon,0
245,26.75,-32.75001426,Telchinia esebria,0
245,26.75,-32.75001426,Telchinia serena,0
245,26.75,-32.75001426,Utetheisa pulchella,31
245,26.75,-32.75001426,Vanessa cardui,0
246,27.25,-32.75001426,Acraea horta,0
246,27.25,-32.75001426,Amata cerbera,5
246,27.25,-32.75001426,Bicyclus safitza safitza,0
246,27.25,-32.75001426,Cacyreus lingeus,0
246,27.25,-32.75001426,Charaxes wakefieldi,0
246,27.25,-32.75001426,Danaus chrysippus orientis,0
246,27.25,-32.75001426,Dira clytus clytus,0
246,27.25,-32.75001426,Eutricha capensis,0
246,27.25,-32.75001426,Hypolimnas misippus,0
246,27.25,-32.75001426,Junonia elgiva,0
246,27.25,-32.75001426,Junonia natalica natalica,0
246,27.25,-32.75001426,Junonia oenone oenone,0
246,27.25,-32.75001426,Leptotes pirithous,10
246,27.25,-32.75001426,Mesocelis monticola,1
246,27.25,-32.75001426,Mylothris agathina agathina,7
246,27.25,-32.75001426,Nudaurelia cytherea,0
246,27.25,-32.75001426,Papilio demodocus demodocus,0
246,27.25,-32.75001426,Pieris brassicae,0
246,27.25,-32.75001426,Precis archesia archesia,0
246,27.25,-32.75001426,Protogoniomorpha parhassus,0
246,27.25,-32.75001426,Rhodogastria amasis,0
246,27.25,-32.75001426,Rubraea petraea,25
246,27.25,-32.75001426,Telchinia encedon encedon,7
246,27.25,-32.75001426,Telchinia esebria,0
246,27.25,-32.75001426,Telchinia serena,0
246,27.25,-32.75001426,Utetheisa pulchella,0
246,27.25,-32.75001426,Vanessa cardui,0
247,27.75,-32.75001426,Acraea horta,0
247,27.75,-32.75001426,Amata cerbera,0
247,27.75,-32.75001426,Bicyclus safitza safitza,0
247,27.75,-32.75001426,Cacyreus lingeus,0
247,27.75,-32.75001426,Charaxes wakefieldi,0
247,27.75,-32.75001426,Danaus chrysippus orientis,0
247,27.75,-32.75001426,Dira clytus clytus,0
247,27.75,-32.75001426,Eutricha capensis,12
247,27.75,-32.75001426,Hypolimnas misippus,0
247,27.75,-32.75001426,Junonia elgiva,0
247,27.75,-32.75001426,Junonia natalica natalica,6
247,27.75,-32.75001426,Junonia oenone oenone,16
247,27.75,-32.75001426,Leptotes pirithous,0
247,27.75,-32.75001426,Mesocelis monticola,0
247,27.75,-32.75001426,Mylothris agathina agathina,0
247,27.75,-32.75001426,Nudaurelia cytherea,0
247,27.75,-32.75001426,Papilio demodocus demodocus,0
247,27.75,-32.75001426,Pieris brassicae,0
247,27.75,-32.75001426,Precis archesia archesia,0
247,27.75,-32.75001426,Protogoniomorpha parhassus,0
247,27.75,-32.75001426,Rhodogastria amasis,0
247,27.75,-32.75001426,Rubraea petraea,0
247,27.75,-32.75001426,Telchinia encedon encedon,0
247,27.75,-32.75001426,Telchinia esebria,0
247,27.75,-32.75001426,Telchinia serena,0
247,27.75,-32.75001426,Utetheisa pulchella,0
247,27.75,-32.75001426,Vanessa cardui,11
248,28.25,-32.75001426,Acraea horta,0
248,28.25,-32.75001426,Amata cerbera,0
248,28.25,-32.75001426,Bicyclus safitza safitza,0
248,28.25,-32.75001426,Cacyreus lingeus,0
248,28.25,-32.75001426,Charaxes wakefieldi,0
248,28.25,-32.75001426,Danaus chrysippus orientis,15
248,28.25,-32.75001426,Dira clytus clytus,0
248,28.25,-32.75001426,Eutricha capensis,17
248,28.25,-32.75001426,Hypolimnas misippus,0
248,28.25,-32.75001426,Junonia elgiva,0
248,28.25,-32.75001426,Junonia natalica natalica,17
248,28.25,-32.75001426,Junonia oenone oenone,0
248,28.25,-32.75001426,Leptotes pirithous,7
248,28.25,-32.75001426,Mesocelis monticola,7
248,28.25,-32.75001426,Mylothris agathina agathina,14
248,28.25,-32.75001426,Nudaurelia cytherea,0
248,28.25,-32.75001426,Papilio demodocus demodocus,0
248,28.25,-32.75001426,Pieris brassicae,0
248,28.25,-32.75001426,Precis archesia archesia,0
248,28.25,-32.75001426,Protogoniomorpha parhassus,0
248,28.25,-32.75001426,Rhodogastria amasis,0
248,28.25,-32.75001426,Rubraea petraea,0
248,28.25,-32.75001426,Telchinia encedon encedon,0
248,28.25,-32.75001426,Telchinia esebria,0
248,28.25,-32.75001426,Telchinia serena,0
248,28.25,-32.75001426,Utetheisa pulchella,0
248,28.25,-32.75001426,Vanessa cardui,7
249,28.75,-32.75001426,Acraea horta,0
249,28.75,-32.75001426,Amata cerbera,0
249,28.75,-32.75001426,Bicyclus safitza safitza,0
249,28.75,-32.75001426,Cacyreus lingeus,0
249,28.75,-32.75001426,Charaxes wakefieldi,23
249,28.75,-32.75001426,Danaus chrysippus orientis,0
249,28.75,-32.75001426,Dira clytus clytus,7
249,28.75,-32.75001426,Eutricha capensis,0
249,28.75,-32.75001426,Hypolimnas misippus,0
249,28.75,-32.75001426,Junonia elgiva,0
249,28.75,-32.75001426,Junonia natalica natalica,0
249,28.75,-32.75001426,Junonia oenone oenone,10
249,28.75,-32.75001426,Leptotes pirithous,0
249,28.75,-32.75001426,Mesocelis monticola,0
249,28.75,-32.75001426,Mylothris agathina agathina,0
249,28.75,-32.75001426,Nudaurelia cytherea,0
249,28.75,-32.75001426,Papilio demodocus demodocus,0
249,28.75,-32.75001426,Pieris brassicae,0
249,28.75,-32.75001426,Precis archesia archesia,0
249,28.75,-32.75001426,Protogoniomorpha parhassus,0
249,28.75,-32.75001426,Rhodogastria amasis,0
249,28.75,-32.75001426,Rubraea petraea,29
249,28.75,-32.75001426,Telchinia encedon encedon,0
249,28.75,-32.75001426,Telchinia esebria,0
249,28.75,-32.75001426,Telchinia serena,20
249,28.75,-32.75001426,Utetheisa pulchella,0
249,28.75,-32.75001426,Vanessa cardui,7
265,18.25,-32.25001671,Acraea horta,0
265,18.25,-32.25001671,Amata cerbera,0
265,18.25,-32.25001671,Bicyclus safitza safitza,0
265,18.25,-32.25001671,Cacyreus lingeus,0
265,18.25,-32.25001671,Charaxes wakefieldi,0
265,18.25,-32.25001671,Danaus chrysippus orientis,7
265,18.25,-32.25001671,Dira clytus clytus,0
265,18.25,-32.25001671,Eutricha capensis,17
265,18.25,-32.25001671,Hypolimnas misippus,0
265,18.25,-32.25001671,Junonia elgiva,3
265,18.25,-32.25001671,Junonia natalica natalica,17
265,18.25,-32.25001671,Junonia oenone oenone,10
265,18.25,-32.25001671,Leptotes pirithous,0
265,18.25,-32.25001671,Mesocelis monticola,0
265,18.25,-32.25001671,Mylothris agathina agathina,0
265,18.25,-32.25001671,Nudaurelia cytherea,0
265,18.25,-32.25001671,Papilio demodocus demodocus,0
265,18.25,-32.25001671,Pieris brassicae,0
265,18.25,-32.25001671,Precis archesia archesia,0
265,18.25,-32.25001671,Protogoniomorpha parhassus,0
265,18.25,-32.25001671,Rhodogastria amasis,9
265,18.25,-32.25001671,Rubraea petraea,0
265,18.25,-32.25001671,Telchinia encedon encedon,0
265,18.25,-32.25001671,Telchinia esebria,10
265,18.25,-32.25001671,Telchinia serena,12
265,18.25,-32.25001671,Utetheisa pulchella,0
265,18.25,-32.25001671,Vanessa cardui,14
266,18.75,-32.25001671,Acraea horta,0
266,18.75,-32.25001671,Amata cerbera,0
266,18.75,-32.25001671,Bicyclus safitza safitza,0
266,18.75,-32.25001671,Cacyreus lingeus,0
266,18.75,-32.25001671,Charaxes wakefieldi,15
266,18.75,-32.25001671,Danaus chrysippus orientis,10
266,18.75,-32.25001671,Dira clytus clytus,0
266,18.75,-32.25001671,Eutricha capensis,14
266,18.75,-32.25001671,Hypolimnas misippus,0
266,18.75,-32.25001671,Junonia elgiva,9
266,18.75,-32.25001671,Junonia natalica natalica,11
266,18.75,-32.25001671,Junonia oenone oenone,0
266,18.75,-32.25001671,Leptotes pirithous,0
266,18.75,-32.25001671,Mesocelis monticola,4
266,18.75,-32.25001671,Mylothris agathina agathina,0
266,18.75,-32.25001671,Nudaurelia cytherea,0
266,18.75,-32.25001671,Papilio demodocus demodocus,16
266,18.75,-32.25001671,Pieris brassicae,0
266,18.75,-32.25001671,Precis archesia archesia,0
266,18.75,-32.25001671,Protogoniomorpha parhassus,16
266,18.75,-32.25001671,Rhodogastria amasis,0
266,18.75,-32.25001671,Rubraea petraea,29
266,18.75,-32.25001671,Telchinia encedon encedon,9
266,18.75,-32.25001671,Telchinia esebria,0
266,18.75,-32.25001671,Telchinia serena,20
266,18.75,-32.25001671,Utetheisa pulchella,14
266,18.75,-32.25001671,Vanessa cardui,15
267,19.25,-32.25001671,Acraea horta,0
267,19.25,-32.25001671,Amata cerbera,7
267,19.25,-32.25001671,Bicyclus safitza safitza,0
267,19.25,-32.25001671,Cacyreus lingeus,0
267,19.25,-32.25001671,Charaxes wakefieldi,0
267,19.25,-32.25001671,Danaus chrysippus orientis,13
267,19.25,-32.25001671,Dira clytus clytus,14
267,19.25,-32.25001671,Eutricha capensis,0
267,19.25,-32.25001671,Hypolimnas misippus,16
267,19.25,-32.25001671,Junonia elgiva,9
267,19.25,-32.25001671,Junonia natalica natalica,0
267,19.25,-32.25001671,Junonia oenone oenone,0
267,19.25,-32.25001671,Leptotes pirithous,0
267,19.25,-32.25001671,Mesocelis monticola,8
267,19.25,-32.25001671,Mylothris agathina agathina,14
267,19.25,-32.25001671,Nudaurelia cytherea,0
267,19.25,-32.25001671,Papilio demodocus demodocus,0
267,19.25,-32.25001671,Pieris brassicae,1
267,19.25,-32.25001671,Precis archesia archesia,15
267,19.25,-32.25001671,Protogoniomorpha parhassus,15
267,19.25,-32.25001671,Rhodogastria amasis,0
267,19.25,-32.25001671,Rubraea petraea,0
267,19.25,-32.25001671,Telchinia encedon encedon,0
267,19.25,-32.25001671,Telchinia esebria,0
267,19.25,-32.25001671,Telchinia serena,13
267,19.25,-32.25001671,Utetheisa pulchella,10
267,19.25,-32.25001671,Vanessa cardui,0
268,19.75,-32.25001671,Acraea horta,0
268,19.75,-32.25001671,Amata cerbera,0
268,19.75,-32.25001671,Bicyclus safitza safitza,0
268,19.75,-32.25001671,Cacyreus lingeus,0
268,19.75,-32.25001671,Charaxes wakefieldi,5
268,19.75,-32.25001671,Danaus chrysippus orientis,7
268,19.75,-32.25001671,Dira clytus clytus,15
268,19.75,-32.25001671,Eutricha capensis,46
268,19.75,-32.25001671,Hypolimnas misippus,0
268,19.75,-32.25001671,Junonia elgiva,0
268,19.75,-32.25001671,Junonia natalica natalica,0
268,19.75,-32.25001671,Junonia oenone oenone,0
268,19.75,-32.25001671,Leptotes pirithous,0
268,19.75,-32.25001671,Mesocelis monticola,9
268,19.75,-32.25001671,Mylothris agathina agathina,0
268,19.75,-32.25001671,Nudaurelia cytherea,0
268,19.75,-32.25001671,Papilio demodocus demodocus,9
268,19.75,-32.25001671,Pieris brassicae,8
268,19.75,-32.25001671,Precis archesia archesia,0
268,19.75,-32.25001671,Protogoniomorpha parhassus,0
268,19.75,-32.25001671,Rhodogastria amasis,7
268,19.75,-32.25001671,Rubraea petraea,0
268,19.75,-32.25001671,Telchinia encedon encedon,0
268,19.75,-32.25001671,Telchinia esebria,7
268,19.75,-32.25001671,Telchinia serena,10
268,19.75,-32.25001671,Utetheisa pulchella,0
268,19.75,-32.25001671,Vanessa cardui,0
269,20.25,-32.25001671,Acraea horta,0
269,20.25,-32.25001671,Amata cerbera,0
269,20.25,-32.25001671,Bicyclus safitza safitza,0
269,20.25,-32.25001671,Cacyreus lingeus,0
269,20.25,-32.25001671,Charaxes wakefieldi,0
269,20.25,-32.25001671,Danaus chrysippus orientis,3
269,20.25,-32.25001671,Dira clytus clytus,8
269,20.25,-32.25001671,Eutricha capensis,19
269,20.25,-32.25001671,Hypolimnas misippus,0
269,20.25,-32.25001671,Junonia elgiva,0
269,20.25,-32.25001671,Junonia natalica natalica,19
269,20.25,-32.25001671,Junonia oenone oenone,0
269,20.25,-32.25001671,Leptotes pirithous,0
269,20.25,-32.25001671,Mesocelis monticola,0
269,20.25,-32.25001671,Mylothris agathina agathina,0
269,20.25,-32.25001671,Nudaurelia cytherea,0
269,20.25,-32.25001671,Papilio demodocus demodocus,0
269,20.25,-32.25001671,Pieris brassicae,15
269,20.25,-32.25001671,Precis archesia archesia,5
269,20.25,-32.25001671,Protogoniomorpha parhassus,17
269,20.25,-32.25001671,Rhodogastria amasis,0
269,20.25,-32.25001671,Rubraea petraea,0
269,20.25,-32.25001671,Telchinia encedon encedon,0
269,20.25,-32.25001671,Telchinia esebria,0
269,20.25,-32.25001671,Telchinia serena,0
269,20.25,-32.25001671,Utetheisa pulchella,0
269,20.25,-32.25001671,Vanessa cardui,0
270,20.75,-32.25001671,Acraea horta,0
270,20.75,-32.25001671,Amata cerbera,8
270,20.75,-32.25001671,Bicyclus safitza safitza,16
270,20.75,-32.25001671,Cacyreus lingeus,0
270,20.75,-32.25001671,Charaxes wakefieldi,0
270,20.75,-32.25001671,Danaus chrysippus orientis,8
270,20.75,-32.25001671,Dira clytus clytus,0
270,20.75,-32.25001671,Eutricha capensis,17
270,20.75,-32.25001671,Hypolimnas misippus,0
270,20.75,-32.25001671,Junonia elgiva,13
270,20.75,-32.25001671,Junonia natalica natalica,17
270,20.75,-32.25001671,Junonia oenone oenone,0
270,20.75,-32.25001671,Leptotes pirithous,0
270,20.75,-32.25001671,Mesocelis monticola,0
270,20.75,-32.25001671,Mylothris agathina agathina,0
270,20.75,-32.25001671,Nudaurelia cytherea,4
270,20.75,-32.25001671,Papilio demodocus demodocus,0
270,20.75,-32.25001671,Pieris brassicae,0
270,20.75,-32.25001671,Precis archesia archesia,7
270,20.75,-32.25001671,Protogoniomorpha parhassus,10
270,20.75,-32.25001671,Rhodogastria amasis,0
270,20.75,-32.25001671,Rubraea petraea,10
270,20.75,-32.25001671,Telchinia encedon encedon,4
270,20.75,-32.25001671,Telchinia esebria,0
270,20.75,-32.25001671,Telchinia serena,0
270,20.75,-32.25001671,Utetheisa pulchella,0
270,20.75,-32.25001671,Vanessa cardui,7
271,21.25,-32.25001671,Acraea horta,0
271,21.25,-32.25001671,Amata cerbera,12
271,21.25,-32.25001671,Bicyclus safitza safitza,20
271,21.25,-32.25001671,Cacyreus lingeus,0
271,21.25,-32.25001671,Charaxes wakefieldi,4
271,21.25,-32.25001671,Danaus chrysippus orientis,14
271,21.25,-32.25001671,Dira clytus clytus,13
271,21.25,-32.25001671,Eutricha capensis,25
271,21.25,-32.25001671,Hypolimnas misippus,0
271,21.25,-32.25001671,Junonia elgiva,8
271,21.25,-32.25001671,Junonia natalica natalica,0
271,21.25,-32.25001671,Junonia oenone oenone,0
271,21.25,-32.25001671,Leptotes pirithous,0
271,21.25,-32.25001671,Mesocelis monticola,0
271,21.25,-32.25001671,Mylothris agathina agathina,12
271,21.25,-32.25001671,Nudaurelia cytherea,0
271,21.25,-32.25001671,Papilio demodocus demodocus,0
271,21.25,-32.25001671,Pieris brassicae,0
271,21.25,-32.25001671,Precis archesia archesia,9
271,21.25,-32.25001671,Protogoniomorpha parhassus,21
271,21.25,-32.25001671,Rhodogastria amasis,0
271,21.25,-32.25001671,Rubraea petraea,11
271,21.25,-32.25001671,Telchinia encedon encedon,0
271,21.25,-32.25001671,Telchinia esebria,10
271,21.25,-32.25001671,Telchinia serena,8
271,21.25,-32.25001671,Utetheisa pulchella,0
271,21.25,-32.25001671,Vanessa cardui,0
272,21.75,-32.25001671,Acraea horta,0
272,21.75,-32.25001671,Amata cerbera,0
272,21.75,-32.25001671,Bicyclus safitza safitza,0
272,21.75,-32.25001671,Cacyreus lingeus,20
272,21.75,-32.25001671,Charaxes wakefieldi,0
272,21.75,-32.25001671,Danaus chrysippus orientis,14
272,21.75,-32.25001671,Dira clytus clytus,0
272,21.75,-32.25001671,Eutricha capensis,18
272,21.75,-32.25001671,Hypolimnas misippus,0
272,21.75,-32.25001671,Junonia elgiva,10
272,21.75,-32.25001671,Junonia natalica natalica,13
272,21.75,-32.25001671,Junonia oenone oenone,0
272,21.75,-32.25001671,Leptotes pirithous,0
272,21.75,-32.25001671,Mesocelis monticola,13
272,21.75,-32.25001671,Mylothris agathina agathina,0
272,21.75,-32.25001671,Nudaurelia cytherea,0
272,21.75,-32.25001671,Papilio demodocus demodocus,0
272,21.75,-32.25001671,Pieris brassicae,23
272,21.75,-32.25001671,Precis archesia archesia,0
272,21.75,-32.25001671,Protogoniomorpha parhassus,0
272,21.75,-32.25001671,Rhodogastria amasis,0
272,21.75,-32.25001671,Rubraea petraea,22
272,21.75,-32.25001671,Telchinia encedon encedon,0
272,21.75,-32.25001671,Telchinia esebria,0
272,21.75,-32.25001671,Telchinia serena,0
272,21.75,-32.25001671,Utetheisa pulchella,9
272,21.75,-32.25001671,Vanessa cardui,0
273,22.25,-32.25001671,Acraea horta,9
273,22.25,-32.25001671,Amata cerbera,0
273,22.25,-32.25001671,Bicyclus safitza safitza,0
273,22.25,-32.25001671,Cacyreus lingeus,0
273,22.25,-32.25001671,Charaxes wakefieldi,0
273,22.25,-32.25001671,Danaus chrysippus orientis,0
273,22.25,-32.25001671,Dira clytus clytus,0
273,22.25,-32.25001671,Eutricha capensis,4
273,22.25,-32.25001671,Hypolimnas misippus,5
273,22.25,-32.25001671,Junonia elgiva,0
273,22.25,-32.25001671,Junonia natalica natalica,8
273,22.25,-32.25001671,Junonia oenone oenone,0
273,22.25,-32.25001671,Leptotes pirithous,9
273,22.25,-32.25001671,Mesocelis monticola,8
273,22.25,-32.25001671,Mylothris agathina agathina,0
273,22.25,-32.25001671,Nudaurelia cytherea,0
273,22.25,-32.25001671,Papilio demodocus demodocus,0
273,22.25,-32.25001671,Pieris brassicae,0
273,22.25,-32.25001671,Precis archesia archesia,0
273,22.25,-32.25001671,Protogoniomorpha parhassus,15
273,22.25,-32.25001671,Rhodogastria amasis,0
273,22.25,-32.25001671,Rubraea petraea,0
273,22.25,-32.25001671,Telchinia encedon encedon,0
273,22.25,-32.25001671,Telchinia esebria,0
273,22.25,-32.25001671,Telchinia serena,0
273,22.25,-32.25001671,Utetheisa pulchella,0
273,22.25,-32.25001671,Vanessa cardui,12
274,22.75,-32.25001671,Acraea horta,0
274,22.75,-32.25001671,Amata cerbera,0
274,22.75,-32.25001671,Bicyclus safitza safitza,0
274,22.75,-32.25001671,Cacyreus lingeus,0
274,22.75,-32.25001671,Charaxes wakefieldi,0
274,22.75,-32.25001671,Danaus chrysippus orientis,0
274,22.75,-32.25001671,Dira clytus clytus,5
274,22.75,-32.25001671,Eutricha capensis,12
274,22.75,-32.25001671,Hypolimnas misippus,7
274,22.75,-32.25001671,Junonia elgiva,7
274,22.75,-32.25001671,Junonia natalica natalica,0
274,22.75,-32.25001671,Junonia oenone oenone,0
274,22.75,-32.25001671,Leptotes pirithous,0
274,22.75,-32.25001671,Mesocelis monticola,12
274,22.75,-32.25001671,Mylothris agathina agathina,0
274,22.75,-32.25001671,Nudaurelia cytherea,0
274,22.75,-32.25001671,Papilio demodocus demodocus,6
274,22.75,-32.25001671,Pieris brassicae,0
274,22.75,-32.25001671,Precis archesia archesia,22
