site_id,x,y,species,count
200,22.75,-33.25001169,Telchinia esebria,0
200,22.75,-33.25001169,Telchinia serena,0
200,22.75,-33.25001169,Utetheisa pulchella,0
200,22.75,-33.25001169,Vanessa cardui,0
205,25.25,-33.25001169,Acraea horta,0
205,25.25,-33.25001169,Amata cerbera,0
205,25.25,-33.25001169,Bicyclus safitza safitza,0
205,25.25,-33.25001169,Cacyreus lingeus,5
205,25.25,-33.25001169,Charaxes wakefieldi,0
205,25.25,-33.25001169,Danaus chrysippus orientis,0
205,25.25,-33.25001169,Dira clytus clytus,0
205,25.25,-33.25001169,Eutricha capensis,10
205,25.25,-33.25001169,Hypolimnas misippus,0
205,25.25,-33.25001169,Junonia elgiva,0
205,25.25,-33.25001169,Junonia natalica natalica,12
205,25.25,-33.25001169,Junonia oenone oenone,0
205,25.25,-33.25001169,Leptotes pirithous,0
205,25.25,-33.25001169,Mesocelis monticola,7
205,25.25,-33.25001169,Mylothris agathina agathina,5
205,25.25,-33.25001169,Nudaurelia cytherea,0
205,25.25,-33.25001169,Papilio demodocus demodocus,0
205,25.25,-33.25001169,Pieris brassicae,0
205,25.25,-33.25001169,Precis archesia archesia,0
205,25.25,-33.25001169,Protogoniomorpha parhassus,0
205,25.25,-33.25001169,Rhodogastria amasis,4
205,25.25,-33.25001169,Rubraea petraea,0
205,25.25,-33.25001169,Telchinia encedon encedon,10
205,25.25,-33.25001169,Telchinia esebria,0
205,25.25,-33.25001169,Telchinia serena,6
205,25.25,-33.25001169,Utetheisa pulchella,0
205,25.25,-33.25001169,Vanessa cardui,0
206,25.75,-33.25001169,Acraea horta,6
206,25.75,-33.25001169,Amata cerbera,0
206,25.75,-33.25001169,Bicyclus safitza safitza,0
206,25.75,-33.25001169,Cacyreus lingeus,0
206,25.75,-33.25001169,Charaxes wakefieldi,0
206,25.75,-33.25001169,Danaus chrysippus orientis,0
206,25.75,-33.25001169,Dira clytus clytus,0
206,25.75,-33.25001169,Eutricha capensis,7
206,25.75,-33.25001169,Hypolimnas misippus,0
206,25.75,-33.25001169,Junonia elgiva,10
206,25.75,-33.25001169,Junonia natalica natalica,0
206,25.75,-33.25001169,Junonia oenone oenone,0
206,25.75,-33.25001169,Leptotes pirithous,0
206,25.75,-33.25001169,Mesocelis monticola,4
206,25.75,-33.25001169,Mylothris agathina agathina,0
206,25.75,-33.25001169,Nudaurelia cytherea,0
206,25.75,-33.25001169,Papilio demodocus demodocus,4
206,25.75,-33.25001169,Pieris brassicae,0
206,25.75,-33.25001169,Precis archesia archesia,0
206,25.75,-33.25001169,Protogoniomorpha parhassus,0
206,25.75,-33.25001169,Rhodogastria amasis,0
206,25.75,-33.25001169,Rubraea petraea,0
206,25.75,-33.25001169,Telchinia encedon encedon,3
206,25.75,-33.25001169,Telchinia esebria,0
206,25.75,-33.25001169,Telchinia serena,0
206,25.75,-33.25001169,Utetheisa pulchella,0
206,25.75,-33.25001169,Vanessa cardui,0
207,26.25,-33.25001169,Acraea horta,0
207,26.25,-33.25001169,Amata cerbera,0
207,26.25,-33.25001169,Bicyclus safitza safitza,4
207,26.25,-33.25001169,Cacyreus lingeus,1
207,26.25,-33.25001169,Charaxes wakefieldi,5
207,26.25,-33.25001169,Danaus chrysippus orientis,11
207,26.25,-33.25001169,Dira clytus clytus,0
207,26.25,-33.25001169,Eutricha capensis,0
207,26.25,-33.25001169,Hypolimnas misippus,0
207,26.25,-33.25001169,Junonia elgiva,0
207,26.25,-33.25001169,Junonia natalica natalica,7
207,26.25,-33.25001169,Junonia oenone oenone,0
207,26.25,-33.25001169,Leptotes pirithous,0
207,26.25,-33.25001169,Mesocelis monticola,0
207,26.25,-33.25001169,Mylothris agathina agathina,9
207,26.25,-33.25001169,Nudaurelia cytherea,2
207,26.25,-33.25001169,Papilio demodocus demodocus,0
207,26.25,-33.25001169,Pieris brassicae,0
207,26.25,-33.25001169,Precis archesia archesia,0
207,26.25,-33.25001169,Protogoniomorpha parhassus,0
207,26.25,-33.25001169,Rhodogastria amasis,7
207,26.25,-33.25001169,Rubraea petraea,0
207,26.25,-33.25001169,Telchinia encedon encedon,0
207,26.25,-33.25001169,Telchinia esebria,0
207,26.25,-33.25001169,Telchinia serena,11
207,26.25,-33.25001169,Utetheisa pulchella,0
207,26.25,-33.25001169,Vanessa cardui,5
208,26.75,-33.25001169,Acraea horta,0
208,26.75,-33.25001169,Amata cerbera,0
208,26.75,-33.25001169,Bicyclus safitza safitza,0
208,26.75,-33.25001169,Cacyreus lingeus,1
208,26.75,-33.25001169,Charaxes wakefieldi,0
208,26.75,-33.25001169,Danaus chrysippus orientis,0
208,26.75,-33.25001169,Dira clytus clytus,0
208,26.75,-33.25001169,Eutricha capensis,8
208,26.75,-33.25001169,Hypolimnas misippus,0
208,26.75,-33.25001169,Junonia elgiva,2
208,26.75,-33.25001169,Junonia natalica natalica,0
208,26.75,-33.25001169,Junonia oenone oenone,0
208,26.75,-33.25001169,Leptotes pirithous,5
208,26.75,-33.25001169,Mesocelis monticola,0
208,26.75,-33.25001169,Mylothris agathina agathina,7
208,26.75,-33.25001169,Nudaurelia cytherea,3
208,26.75,-33.25001169,Papilio demodocus demodocus,0
208,26.75,-33.25001169,Pieris brassicae,0
208,26.75,-33.25001169,Precis archesia archesia,0
208,26.75,-33.25001169,Protogoniomorpha parhassus,5
208,26.75,-33.25001169,Rhodogastria amasis,5
208,26.75,-33.25001169,Rubraea petraea,0
208,26.75,-33.25001169,Telchinia encedon encedon,0
208,26.75,-33.25001169,Telchinia esebria,0
208,26.75,-33.25001169,Telchinia serena,6
208,26.75,-33.25001169,Utetheisa pulchella,3
208,26.75,-33.25001169,Vanessa cardui,0
209,27.25,-33.25001169,Acraea horta,0
209,27.25,-33.25001169,Amata cerbera,0
209,27.25,-33.25001169,Bicyclus safitza safitza,0
209,27.25,-33.25001169,Cacyreus lingeus,0
209,27.25,-33.25001169,Charaxes wakefieldi,0
209,27.25,-33.25001169,Danaus chrysippus orientis,8
209,27.25,-33.25001169,Dira clytus clytus,4
209,27.25,-33.25001169,Eutricha capensis,6
209,27.25,-33.25001169,Hypolimnas misippus,0
209,27.25,-33.25001169,Junonia elgiva,8
209,27.25,-33.25001169,Junonia natalica natalica,6
209,27.25,-33.25001169,Junonia oenone oenone,0
209,27.25,-33.25001169,Leptotes pirithous,0
209,27.25,-33.25001169,Mesocelis monticola,0
209,27.25,-33.25001169,Mylothris agathina agathina,7
209,27.25,-33.25001169,Nudaurelia cytherea,5
209,27.25,-33.25001169,Papilio demodocus demodocus,0
209,27.25,-33.25001169,Pieris brassicae,0
209,27.25,-33.25001169,Precis archesia archesia,0
209,27.25,-33.25001169,Protogoniomorpha parhassus,0
209,27.25,-33.25001169,Rhodogastria amasis,5
209,27.25,-33.25001169,Rubraea petraea,3
209,27.25,-33.25001169,Telchinia encedon encedon,0
209,27.25,-33.25001169,Telchinia esebria,5
209,27.25,-33.25001169,Telchinia serena,12
209,27.25,-33.25001169,Utetheisa pulchella,0
209,27.25,-33.25001169,Vanessa cardui,0
210,27.75,-33.25001169,Acraea horta,3
210,27.75,-33.25001169,Amata cerbera,0
210,27.75,-33.25001169,Bicyclus safitza safitza,0
210,27.75,-33.25001169,Cacyreus lingeus,0
210,27.75,-33.25001169,Charaxes wakefieldi,0
210,27.75,-33.25001169,Danaus chrysippus orientis,10
210,27.75,-33.25001169,Dira clytus clytus,0
210,27.75,-33.25001169,Eutricha capensis,7
210,27.75,-33.25001169,Hypolimnas misippus,0
210,27.75,-33.25001169,Junonia elgiva,10
210,27.75,-33.25001169,Junonia natalica natalica,0
210,27.75,-33.25001169,Junonia oenone oenone,0
210,27.75,-33.25001169,Leptotes pirithous,4
210,27.75,-33.25001169,Mesocelis monticola,0
210,27.75,-33.25001169,Mylothris agathina agathina,0
210,27.75,-33.25001169,Nudaurelia cytherea,10
210,27.75,-33.25001169,Papilio demodocus demodocus,0
210,27.75,-33.25001169,Pieris brassicae,6
210,27.75,-33.25001169,Precis archesia archesia,4
210,27.75,-33.25001169,Protogoniomorpha parhassus,5
210,27.75,-33.25001169,Rhodogastria amasis,0
210,27.75,-33.25001169,Rubraea petraea,0
210,27.75,-33.25001169,Telchinia encedon encedon,0
210,27.75,-33.25001169,Telchinia esebria,0
210,27.75,-33.25001169,Telchinia serena,13
210,27.75,-33.25001169,Utetheisa pulchella,0
210,27.75,-33.25001169,Vanessa cardui,0
227,17.75,-32.75001426,Acraea horta,0
227,17.75,-32.75001426,Amata cerbera,0
227,17.75,-32.75001426,Bicyclus safitza safitza,0
227,17.75,-32.75001426,Cacyreus lingeus,0
227,17.75,-32.75001426,Charaxes wakefieldi,0
227,17.75,-32.75001426,Danaus chrysippus orientis,9
227,17.75,-32.75001426,Dira clytus clytus,0
227,17.75,-32.75001426,Eutricha capensis,0
227,17.75,-32.75001426,Hypolimnas misippus,0
227,17.75,-32.75001426,Junonia elgiva,0
227,17.75,-32.75001426,Junonia natalica natalica,15
227,17.75,-32.75001426,Junonia oenone oenone,17
227,17.75,-32.75001426,Leptotes pirithous,0
227,17.75,-32.75001426,Mesocelis monticola,0
227,17.75,-32.75001426,Mylothris agathina agathina,0
227,17.75,-32.75001426,Nudaurelia cytherea,7
227,17.75,-32.75001426,Papilio demodocus demodocus,10
227,17.75,-32.75001426,Pieris brassicae,0
227,17.75,-32.75001426,Precis archesia archesia,0
227,17.75,-32.75001426,Protogoniomorpha parhassus,0
227,17.75,-32.75001426,Rhodogastria amasis,0
227,17.75,-32.75001426,Rubraea petraea,8
227,17.75,-32.75001426,Telchinia encedon encedon,0
227,17.75,-32.75001426,Telchinia esebria,0
227,17.75,-32.75001426,Telchinia serena,4
227,17.75,-32.75001426,Utetheisa pulchella,9
227,17.75,-32.75001426,Vanessa cardui,14
228,18.25,-32.75001426,Acraea horta,0
228,18.25,-32.75001426,Amata cerbera,0
228,18.25,-32.75001426,Bicyclus safitza safitza,0
228,18.25,-32.75001426,Cacyreus lingeus,0
228,18.25,-32.75001426,Charaxes wakefieldi,0
228,18.25,-32.75001426,Danaus chrysippus orientis,0
228,18.25,-32.75001426,Dira clytus clytus,11
228,18.25,-32.75001426,Eutricha capensis,20
228,18.25,-32.75001426,Hypolimnas misippus,0
228,18.25,-32.75001426,Junonia elgiva,14
228,18.25,-32.75001426,Junonia natalica natalica,0
228,18.25,-32.75001426,Junonia oenone oenone,12
228,18.25,-32.75001426,Leptotes pirithous,0
228,18.25,-32.75001426,Mesocelis monticola,0
228,18.25,-32.75001426,Mylothris agathina agathina,0
228,18.25,-32.75001426,Nudaurelia cytherea,0
228,18.25,-32.75001426,Papilio demodocus demodocus,0
228,18.25,-32.75001426,Pieris brassicae,14
228,18.25,-32.75001426,Precis archesia archesia,0
228,18.25,-32.75001426,Protogoniomorpha parhassus,0
228,18.25,-32.75001426,Rhodogastria amasis,0
228,18.25,-32.75001426,Rubraea petraea,0
228,18.25,-32.75001426,Telchinia encedon encedon,11
228,18.25,-32.75001426,Telchinia esebria,0
228,18.25,-32.75001426,Telchinia serena,0
228,18.25,-32.75001426,Utetheisa pulchella,0
228,18.25,-32.75001426,Vanessa cardui,0
229,18.75,-32.75001426,Acraea horta,0
229,18.75,-32.75001426,Amata cerbera,14
229,18.75,-32.75001426,Bicyclus safitza safitza,0
229,18.75,-32.75001426,Cacyreus lingeus,0
229,18.75,-32.75001426,Charaxes wakefieldi,0
229,18.75,-32.75001426,Danaus chrysippus orientis,0
229,18.75,-32.75001426,Dira clytus clytus,0
229,18.75,-32.75001426,Eutricha capensis,22
229,18.75,-32.75001426,Hypolimnas misippus,0
229,18.75,-32.75001426,Junonia elgiva,12
229,18.75,-32.75001426,Junonia natalica natalica,0
229,18.75,-32.75001426,Junonia oenone oenone,0
229,18.75,-32.75001426,Leptotes pirithous,0
229,18.75,-32.75001426,Mesocelis monticola,0
229,18.75,-32.75001426,Mylothris agathina agathina,0
229,18.75,-32.75001426,Nudaurelia cytherea,0
229,18.75,-32.75001426,Papilio demodocus demodocus,0
229,18.75,-32.75001426,Pieris brassicae,22
229,18.75,-32.75001426,Precis archesia archesia,20
229,18.75,-32.75001426,Protogoniomorpha parhassus,0
229,18.75,-32.75001426,Rhodogastria amasis,0
229,18.75,-32.75001426,Rubraea petraea,0
229,18.75,-32.75001426,Telchinia encedon encedon,0
229,18.75,-32.75001426,Telchinia esebria,14
229,18.75,-32.75001426,Telchinia serena,0
229,18.75,-32.75001426,Utetheisa pulchella,0
229,18.75,-32.75001426,Vanessa cardui,17
230,19.25,-32.75001426,Acraea horta,0
230,19.25,-32.75001426,Amata cerbera,0
230,19.25,-32.75001426,Bicyclus safitza safitza,0
230,19.25,-32.75001426,Cacyreus lingeus,8
230,19.25,-32.75001426,Charaxes wakefieldi,0
230,19.25,-32.75001426,Danaus chrysippus orientis,12
230,19.25,-32.75001426,Dira clytus clytus,0
230,19.25,-32.75001426,Eutricha capensis,11
230,19.25,-32.75001426,Hypolimnas misippus,0
230,19.25,-32.75001426,Junonia elgiva,8
230,19.25,-32.75001426,Junonia natalica natalica,0
230,19.25,-32.75001426,Junonia oenone oenone,15
230,19.25,-32.75001426,Leptotes pirithous,0
230,19.25,-32.75001426,Mesocelis monticola,17
230,19.25,-32.75001426,Mylothris agathina agathina,0
230,19.25,-32.75001426,Nudaurelia cytherea,0
230,19.25,-32.75001426,Papilio demodocus demodocus,0
230,19.25,-32.75001426,Pieris brassicae,18
230,19.25,-32.75001426,Precis archesia archesia,0
230,19.25,-32.75001426,Protogoniomorpha parhassus,0
230,19.25,-32.75001426,Rhodogastria amasis,12
230,19.25,-32.75001426,Rubraea petraea,12
230,19.25,-32.75001426,Telchinia encedon encedon,0
230,19.25,-32.75001426,Telchinia esebria,12
230,19.25,-32.75001426,Telchinia serena,10
230,19.25,-32.75001426,Utetheisa pulchella,0
230,19.25,-32.75001426,Vanessa cardui,0
233,20.75,-32.75001426,Acraea horta,9
233,20.75,-32.75001426,Amata cerbera,3
233,20.75,-32.75001426,Bicyclus safitza safitza,0
233,20.75,-32.75001426,Cacyreus lingeus,0
233,20.75,-32.75001426,Charaxes wakefieldi,0
233,20.75,-32.75001426,Danaus chrysippus orientis,6
233,20.75,-32.75001426,Dira clytus clytus,0
233,20.75,-32.75001426,Eutricha capensis,4
233,20.75,-32.75001426,Hypolimnas misippus,0
233,20.75,-32.75001426,Junonia elgiva,0
233,20.75,-32.75001426,Junonia natalica natalica,0
233,20.75,-32.75001426,Junonia oenone oenone,10
233,20.75,-32.75001426,Leptotes pirithous,6
233,20.75,-32.75001426,Mesocelis monticola,0
233,20.75,-32.75001426,Mylothris agathina agathina,20
233,20.75,-32.75001426,Nudaurelia cytherea,0
233,20.75,-32.75001426,Papilio demodocus demodocus,0
233,20.75,-32.75001426,Pieris brassicae,0
233,20.75,-32.75001426,Precis archesia archesia,0
233,20.75,-32.75001426,Protogoniomorpha parhassus,0
233,20.75,-32.75001426,Rhodogastria amasis,8
233,20.75,-32.75001426,Rubraea petraea,0
233,20.75,-32.75001426,Telchinia encedon encedon,0
233,20.75,-32.75001426,Telchinia esebria,0
233,20.75,-32.75001426,Telchinia serena,10
233,20.75,-32.75001426,Utetheisa pulchella,0
233,20.75,-32.75001426,Vanessa cardui,0
235,21.75,-32.75001426,Acraea horta,0
235,21.75,-32.75001426,Amata cerbera,9
235,21.75,-32.75001426,Bicyclus safitza safitza,0
235,21.75,-32.75001426,Cacyreus lingeus,0
235,21.75,-32.75001426,Charaxes wakefieldi,0
235,21.75,-32.75001426,Danaus chrysippus orientis,12
235,21.75,-32.75001426,Dira clytus clytus,0
235,21.75,-32.75001426,Eutricha capensis,0
235,21.75,-32.75001426,Hypolimnas misippus,6
235,21.75,-32.75001426,Junonia elgiva,0
235,21.75,-32.75001426,Junonia natalica natalica,0
235,21.75,-32.75001426,Junonia oenone oenone,0
235,21.75,-32.75001426,Leptotes pirithous,9
235,21.75,-32.75001426,Mesocelis monticola,0
235,21.75,-32.75001426,Mylothris agathina agathina,0
235,21.75,-32.75001426,Nudaurelia cytherea,0
235,21.75,-32.75001426,Papilio demodocus demodocus,8
235,21.75,-32.75001426,Pieris brassicae,0
235,21.75,-32.75001426,Precis archesia archesia,0
235,21.75,-32.75001426,Protogoniomorpha parhassus,0
235,21.75,-32.75001426,Rhodogastria amasis,0
235,21.75,-32.75001426,Rubraea petraea,0
235,21.75,-32.75001426,Telchinia encedon encedon,0
235,21.75,-32.75001426,Telchinia esebria,9
235,21.75,-32.75001426,Telchinia serena,11
235,21.75,-32.75001426,Utetheisa pulchella,0
235,21.75,-32.75001426,Vanessa cardui,0
237,22.75,-32.75001426,Acraea horta,0
237,22.75,-32.75001426,Amata cerbera,5
237,22.75,-32.75001426,Bicyclus safitza safitza,0
237,22.75,-32.75001426,Cacyreus lingeus,0
237,22.75,-32.75001426,Charaxes wakefieldi,0
237,22.75,-32.75001426,Danaus chrysippus orientis,0
237,22.75,-32.75001426,Dira clytus clytus,9
237,22.75,-32.75001426,Eutricha capensis,0
237,22.75,-32.75001426,Hypolimnas misippus,0
237,22.75,-32.75001426,Junonia elgiva,0
237,22.75,-32.75001426,Junonia natalica natalica,0
237,22.75,-32.75001426,Junonia oenone oenone,0
237,22.75,-32.75001426,Leptotes pirithous,4
237,22.75,-32.75001426,Mesocelis monticola,0
237,22.75,-32.75001426,Mylothris agathina agathina,3
237,22.75,-32.75001426,Nudaurelia cytherea,0
237,22.75,-32.75001426,Papilio demodocus demodocus,0
237,22.75,-32.75001426,Pieris brassicae,11
237,22.75,-32.75001426,Precis archesia archesia,0
237,22.75,-32.75001426,Protogoniomorpha parhassus,0
237,22.75,-32.75001426,Rhodogastria amasis,0
237,22.75,-32.75001426,Rubraea petraea,0
237,22.75,-32.75001426,Telchinia encedon encedon,0
237,22.75,-32.75001426,Telchinia esebria,7
237,22.75,-32.75001426,Telchinia serena,12
237,22.75,-32.75001426,Utetheisa pulchella,0
237,22.75,-32.75001426,Vanessa cardui,0
239,23.75,-32.75001426,Acraea horta,9
239,23.75,-32.75001426,Amata cerbera,0
239,23.75,-32.75001426,Bicyclus safitza safitza,0
239,23.75,-32.75001426,Cacyreus lingeus,0
239,23.75,-32.75001426,Charaxes wakefieldi,0
239,23.75,-32.75001426,Danaus chrysippus orientis,11
239,23.75,-32.75001426,Dira clytus clytus,6
239,23.75,-32.75001426,Eutricha capensis,0
239,23.75,-32.75001426,Hypolimnas misippus,0
239,23.75,-32.75001426,Junonia elgiva,6
239,23.75,-32.75001426,Junonia natalica natalica,15
239,23.75,-32.75001426,Junonia oenone oenone,5
239,23.75,-32.75001426,Leptotes pirithous,8
239,23.75,-32.75001426,Mesocelis monticola,12
239,23.75,-32.75001426,Mylothris agathina agathina,10
239,23.75,-32.75001426,Nudaurelia cytherea,10
239,23.75,-32.75001426,Papilio demodocus demodocus,0
239,23.75,-32.75001426,Pieris brassicae,9
239,23.75,-32.75001426,Precis archesia archesia,0
239,23.75,-32.75001426,Protogoniomorpha parhassus,0
239,23.75,-32.75001426,Rhodogastria amasis,0
239,23.75,-32.75001426,Rubraea petraea,0
239,23.75,-32.75001426,Telchinia encedon encedon,11
239,23.75,-32.75001426,Telchinia esebria,10
239,23.75,-32.75001426,Telchinia serena,0
239,23.75,-32.75001426,Utetheisa pulchella,9
239,23.75,-32.75001426,Vanessa cardui,0
240,24.25,-32.75001426,Acraea horta,0
240,24.25,-32.75001426,Amata cerbera,0
240,24.25,-32.75001426,Bicyclus safitza safitza,9
240,24.25,-32.75001426,Cacyreus lingeus,0
240,24.25,-32.75001426,Charaxes wakefieldi,0
240,24.25,-32.75001426,Danaus chrysippus orientis,11
240,24.25,-32.75001426,Dira clytus clytus,0
240,24.25,-32.75001426,Eutricha capensis,0
240,24.25,-32.75001426,Hypolimnas misippus,11
240,24.25,-32.75001426,Junonia elgiva,7
240,24.25,-32.75001426,Junonia natalica natalica,0
240,24.25,-32.75001426,Junonia oenone oenone,0
240,24.25,-32.75001426,Leptotes pirithous,0
240,24.25,-32.75001426,Mesocelis monticola,0
240,24.25,-32.75001426,Mylothris agathina agathina,8
240,24.25,-32.75001426,Nudaurelia cytherea,0
240,24.25,-32.75001426,Papilio demodocus demodocus,0
240,24.25,-32.75001426,Pieris brassicae,0
240,24.25,-32.75001426,Precis archesia archesia,13
240,24.25,-32.75001426,Protogoniomorpha parhassus,0
240,24.25,-32.75001426,Rhodogastria amasis,8
240,24.25,-32.75001426,Rubraea petraea,0
240,24.25,-32.75001426,Telchinia encedon encedon,0
240,24.25,-32.75001426,Telchinia esebria,0
240,24.25,-32.75001426,Telchinia serena,0
240,24.25,-32.75001426,Utetheisa pulchella,12
240,24.25,-32.75001426,Vanessa cardui,0
243,25.75,-32.75001426,Acraea horta,0
243,25.75,-32.75001426,Amata cerbera,2
243,25.75,-32.75001426,Bicyclus safitza safitza,8
243,25.75,-32.75001426,Cacyreus lingeus,3
243,25.75,-32.75001426,Charaxes wakefieldi,0
243,25.75,-32.75001426,Danaus chrysippus orientis,9
243,25.75,-32.75001426,Dira clytus clytus,10
243,25.75,-32.75001426,Eutricha capensis,5
243,25.75,-32.75001426,Hypolimnas misippus,0
243,25.75,-32.75001426,Junonia elgiva,0
243,25.75,-32.75001426,Junonia natalica natalica,5
243,25.75,-32.75001426,Junonia oenone oenone,0
243,25.75,-32.75001426,Leptotes pirithous,0
243,25.75,-32.75001426,Mesocelis monticola,8
243,25.75,-32.75001426,Mylothris agathina agathina,0
243,25.75,-32.75001426,Nudaurelia cytherea,0
243,25.75,-32.75001426,Papilio demodocus demodocus,0
243,25.75,-32.75001426,Pieris brassicae,0
243,25.75,-32.75001426,Precis archesia archesia,7
243,25.75,-32.75001426,Protogoniomorpha parhassus,0
243,25.75,-32.75001426,Rhodogastria amasis,0
243,25.75,-32.75001426,Rubraea petraea,5
243,25.75,-32.75001426,Telchinia encedon encedon,6
243,25.75,-32.75001426,Telchinia esebria,10
243,25.75,-32.75001426,Telchinia serena,10
243,25.75,-32.75001426,Utetheisa pulchella,0
243,25.75,-32.75001426,Vanessa cardui,0
244,26.25,-32.75001426,Acraea horta,0
244,26.25,-32.75001426,Amata cerbera,0
244,26.25,-32.75001426,Bicyclus safitza safitza,7
244,26.25,-32.75001426,Cacyreus lingeus,0
244,26.25,-32.75001426,Charaxes wakefieldi,0
244,26.25,-32.75001426,Danaus chrysippus orientis,0
244,26.25,-32.75001426,Dira clytus clytus,0
244,26.25,-32.75001426,Eutricha capensis,0
244,26.25,-32.75001426,Hypolimnas misippus,0
244,26.25,-32.75001426,Junonia elgiva,0
244,26.25,-32.75001426,Junonia natalica natalica,0
244,26.25,-32.75001426,Junonia oenone oenone,0
244,26.25,-32.75001426,Leptotes pirithous,5
244,26.25,-32.75001426,Mesocelis monticola,9
244,26.25,-32.75001426,Mylothris agathina agathina,0
244,26.25,-32.75001426,Nudaurelia cytherea,0
244,26.25,-32.75001426,Papilio demodocus demodocus,0
244,26.25,-32.75001426,Pieris brassicae,10
244,26.25,-32.75001426,Precis archesia archesia,0
244,26.25,-32.75001426,Protogoniomorpha parhassus,0
244,26.25,-32.75001426,Rhodogastria amasis,3
244,26.25,-32.75001426,Rubraea petraea,0
244,26.25,-32.75001426,Telchinia encedon encedon,0
244,26.25,-32.75001426,Telchinia esebria,3
244,26.25,-32.75001426,Telchinia serena,0
244,26.25,-32.75001426,Utetheisa pulchella,0
244,26.25,-32.75001426,Vanessa cardui,0
245,26.75,-32.75001426,Acraea horta,0
245,26.75,-32.75001426,Amata cerbera,0
245,26.75,-32.75001426,Bicyclus safitza safitza,0
245,26.75,-32.75001426,Cacyreus lingeus,0
245,26.75,-32.75001426,Charaxes wakefieldi,0
245,26.75,-32.75001426,Danaus chrysippus orientis,0
245,26.75,-32.75001426,Dira clytus clytus,0
245,26.75,-32.75001426,Eutricha capensis,0
245,26.75,-32.75001426,Hypolimnas misippus,0
245,26.75,-32.75001426,Junonia elgiva,0
245,26.75,-32.75001426,Junonia natalica natalica,9
245,26.75,-32.75001426,Junonia oenone oenone,0
245,26.75,-32.75001426,Leptotes pirithous,3
245,26.75,-32.75001426,Mesocelis monticola,0
245,26.75,-32.75001426,Mylothris agathina agathina,11
245,26.75,-32.75001426,Nudaurelia cytherea,0
245,26.75,-32.75001426,Papilio demodocus demodocus,0
245,26.75,-32.75001426,Pieris brassicae,0
245,26.75,-32.75001426,Precis archesia archesia,0
245,26.75,-32.75001426,Protogoniomorpha parhassus,9
245,26.75,-32.75001426,Rhodogastria amasis,0
245,26.75,-32.75001426,Rubraea petraea,7
245,26.75,-32.75001426,Telchinia encedon encedon,0
245,26.75,-32.75001426,Telchinia esebria,0
245,26.75,-32.75001426,Telchinia serena,10
245,26.75,-32.75001426,Utetheisa pulchella,0
245,26.75,-32.75001426,Vanessa cardui,0
246,27.25,-32.75001426,Acraea horta,1
246,27.25,-32.75001426,Amata cerbera,0
246,27.25,-32.75001426,Bicyclus safitza safitza,0
246,27.25,-32.75001426,Cacyreus lingeus,0
246,27.25,-32.75001426,Charaxes wakefieldi,0
246,27.25,-32.75001426,Danaus chrysippus orientis,0
246,27.25,-32.75001426,Dira clytus clytus,2
246,27.25,-32.75001426,Eutricha capensis,0
246,27.25,-32.75001426,Hypolimnas misippus,0
246,27.25,-32.75001426,Junonia elgiva,0
246,27.25,-32.75001426,Junonia natalica natalica,0
246,27.25,-32.75001426,Junonia oenone oenone,5
246,27.25,-32.75001426,Leptotes pirithous,0
246,27.25,-32.75001426,Mesocelis monticola,0
246,27.25,-32.75001426,Mylothris agathina agathina,0
246,27.25,-32.75001426,Nudaurelia cytherea,8
246,27.25,-32.75001426,Papilio demodocus demodocus,0
246,27.25,-32.75001426,Pieris brassicae,2
246,27.25,-32.75001426,Precis archesia archesia,0
246,27.25,-32.75001426,Protogoniomorpha parhassus,6
246,27.25,-32.75001426,Rhodogastria amasis,0
246,27.25,-32.75001426,Rubraea petraea,0
246,27.25,-32.75001426,Telchinia encedon encedon,0
246,27.25,-32.75001426,Telchinia esebria,5
246,27.25,-32.75001426,Telchinia serena,11
246,27.25,-32.75001426,Utetheisa pulchella,8
246,27.25,-32.75001426,Vanessa cardui,0
247,27.75,-32.75001426,Acraea horta,0
247,27.75,-32.75001426,Amata cerbera,0
247,27.75,-32.75001426,Bicyclus safitza safitza,0
247,27.75,-32.75001426,Cacyreus lingeus,0
247,27.75,-32.75001426,Charaxes wakefieldi,0
247,27.75,-32.75001426,Danaus chrysippus orientis,0
247,27.75,-32.75001426,Dira clytus clytus,7
247,27.75,-32.75001426,Eutricha capensis,10
247,27.75,-32.75001426,Hypolimnas misippus,0
247,27.75,-32.75001426,Junonia elgiva,4
247,27.75,-32.75001426,Junonia natalica natalica,0
247,27.75,-32.75001426,Junonia oenone oenone,0
247,27.75,-32.75001426,Leptotes pirithous,0
247,27.75,-32.75001426,Mesocelis monticola,0
247,27.75,-32.75001426,Mylothris agathina agathina,4
247,27.75,-32.75001426,Nudaurelia cytherea,12
247,27.75,-32.75001426,Papilio demodocus demodocus,0
247,27.75,-32.75001426,Pieris brassicae,0
247,27.75,-32.75001426,Precis archesia archesia,0
247,27.75,-32.75001426,Protogoniomorpha parhassus,0
247,27.75,-32.75001426,Rhodogastria amasis,0
247,27.75,-32.75001426,Rubraea petraea,0
247,27.75,-32.75001426,Telchinia encedon encedon,2
247,27.75,-32.75001426,Telchinia esebria,0
247,27.75,-32.75001426,Telchinia serena,0
247,27.75,-32.75001426,Utetheisa pulchella,0
247,27.75,-32.75001426,Vanessa cardui,0
248,28.25,-32.75001426,Acraea horta,0
248,28.25,-32.75001426,Amata cerbera,0
248,28.25,-32.75001426,Bicyclus safitza safitza,0
248,28.25,-32.75001426,Cacyreus lingeus,0
